"node","type"
"MyD88-independent toll-like receptor signaling pathway",6
"RNA binding",6
"protein kinase activity",6
"protein serine/threonine kinase activity",6
"protein binding",6
"ATP binding",6
"extracellular region",6
"cell",6
"nucleus",6
"nuclear envelope",6
"nucleoplasm",6
"cytoplasm",6
"mitochondrion",6
"endosome",6
"autophagosome",6
"endoplasmic reticulum",6
"endoplasmic reticulum membrane",6
"Golgi apparatus",6
"cytosol",6
"plasma membrane",6
"protein folding",6
"protein phosphorylation",6
"mitochondrial transport",6
"endocytosis",6
"receptor-mediated endocytosis",6
"autophagy",6
"apoptotic process",6
"inflammatory response",6
"cellular defense response",6
"response to unfolded protein",6
"cellular response to nitrogen starvation",6
"telomere maintenance via telomerase",6
"mitotic metaphase plate congression",6
"I-kappaB kinase/NF-kappaB signaling",6
"I-kappaB phosphorylation",6
"axonal fasciculation",6
"IkappaB kinase activity",6
"IkappaB kinase complex",6
"response to heat",6
"response to cold",6
"response to virus",6
"cytoplasmic side of plasma membrane",6
"cell surface",6
"endosome membrane",6
"regulation of G2/M transition of mitotic cell cycle",6
"positive regulation of epithelial cell migration",6
"regulation of tumor necrosis factor-mediated signaling pathway",6
"positive regulation of phosphatidylinositol 3-kinase signaling",6
"postsynaptic density",6
"terminal cisterna",6
"membrane",6
"viral process",6
"macroautophagy",6
"protein deubiquitination",6
"ATPase activity",6
"peptidyl-serine phosphorylation",6
"cytokine-mediated signaling pathway",6
"extrinsic component of membrane",6
"protein kinase binding",6
"cerebral cortex radial glia guided migration",6
"central nervous system neuron axonogenesis",6
"MHC class II protein complex binding",6
"establishment of cell polarity",6
"integral component of endoplasmic reticulum membrane",6
"nitric-oxide synthase regulator activity",6
"negative regulation of cell growth",6
"T-tubule",6
"negative regulation of axon extension",6
"cortical actin cytoskeleton organization",6
"TPR domain binding",6
"regulation of protein ubiquitination",6
"ubiquitin protein ligase binding",6
"mitochondrial membrane",6
"cytoplasm to vacuole transport by the Cvt pathway",6
"positive regulation of protein polymerization",6
"regulation of cytokinesis",6
"receptor catabolic process",6
"protein-containing complex",6
"positive regulation of peptidyl-serine phosphorylation",6
"tumor necrosis factor-mediated signaling pathway",6
"positive regulation of mammary gland epithelial cell proliferation",6
"positive regulation of toll-like receptor 9 signaling pathway",6
"phosphatidylinositol 3-kinase complex, class III, type I",6
"phosphatidylinositol 3-kinase complex, class III, type II",6
"cellular response to heat",6
"secretory granule lumen",6
"phosphatidylinositol 3-kinase complex, class III",6
"negative regulation of myosin-light-chain-phosphatase activity",6
"CD40 receptor complex",6
"TRIF-dependent toll-like receptor signaling pathway",6
"Fc-epsilon receptor signaling pathway",6
"Fc-gamma receptor signaling pathway involved in phagocytosis",6
"ERBB2 signaling pathway",6
"protein refolding",6
"cellular response to glucose starvation",6
"regulation of phosphorylation",6
"melanosome",6
"identical protein binding",6
"protein homodimerization activity",6
"histone deacetylase binding",6
"regulation of apoptotic process",6
"cell projection",6
"neuronal cell body",6
"negative regulation of apoptotic process",6
"positive regulation of I-kappaB kinase/NF-kappaB signaling",6
"lysosomal lumen",6
"myelin sheath",6
"regulation of protein-containing complex assembly",6
"neutrophil degranulation",6
"protein unfolding",6
"phosphatidylinositol 3-kinase binding",6
"dendritic growth cone",6
"axonal growth cone",6
"early endosome to late endosome transport",6
"protein insertion into mitochondrial outer membrane",6
"innate immune response",6
"membrane raft",6
"cadherin binding",6
"late endosome to vacuole transport",6
"positive regulation of nitric oxide biosynthetic process",6
"positive regulation of transcription, DNA-templated",6
"positive regulation of transcription by RNA polymerase II",6
"regulation of glucose import",6
"response to antibiotic",6
"protein heterodimerization activity",6
"vascular endothelial growth factor receptor signaling pathway",6
"tau protein binding",6
"perinuclear region of cytoplasm",6
"axon extension",6
"negative regulation of axonogenesis",6
"protein stabilization",6
"T cell receptor signaling pathway",6
"regulation of nitric-oxide synthase activity",6
"GTPase binding",6
"unfolded protein binding",6
"positive regulation of NF-kappaB transcription factor activity",6
"chaperone-mediated protein complex assembly",6
"cofactor metabolic process",6
"nuclear pore complex assembly",6
"cell division",6
"stress-activated MAPK cascade",6
"defense response to virus",6
"positive regulation of protein kinase B signaling",6
"positive regulation of telomerase activity",6
"cardiac epithelial to mesenchymal transition",6
"negative regulation of cell death",6
"protein localization to lysosome",6
"chaperone-mediated autophagy",6
"intracellular protein transmembrane transport",6
"extracellular exosome",6
"DNA polymerase binding",6
"interleukin-1-mediated signaling pathway",6
"cellular response to tumor necrosis factor",6
"endocytic vesicle lumen",6
"endoplasmic reticulum tubular network",6
"endoplasmic reticulum tubular network organization",6
"endoplasmic reticulum tubular network formation",6
"protein localization to plasma membrane",6
"cellular sphingolipid homeostasis",6
"scaffold protein binding",6
"ciliary basal body-plasma membrane docking",6
"disordered domain specific binding",6
"response to mitochondrial depolarisation",6
"endoplasmic reticulum tubular network membrane",6
"regulation of cellular response to heat",6
"positive regulation of attachment of mitotic spindle microtubules to kinetochore",6
"positive regulation of tau-protein kinase activity",6
"regulation of establishment of endothelial barrier",6
"negative regulation of bicellular tight junction assembly",6
"positive regulation of cellular protein catabolic process",6
"regulation of cellular protein localization",6
"ficolin-1-rich granule lumen",6
"telomerase holoenzyme complex assembly",6
"positive regulation of protein localization to endoplasmic reticulum",6
"positive regulation of ERBB3 signaling pathway",6
"transferrin receptor binding",6
"protein tyrosine kinase binding",6
"endoplasmic reticulum tubular network membrane organization",6
"regulation of branching morphogenesis of a nerve",6
"positive regulation of intrinsic apoptotic signaling pathway",6
