"V1","V2"
"CPNE3","RAB37"
"CPNE3","GLIPR1"
"CPNE3","SYNGR1"
"CPNE3","ARL8A"
"CPNE3","PIGR"
"CPNE3","CD68"
"CPNE3","NDUFC2"
"CPNE3","ABCA13"
"CPNE3","CMTM6"
"CPNE3","MAGT1"
"CPNE3","STOM"
"CPNE3","LPCAT1"
"CPNE3","ATP6V0C"
"CPNE3","TMEM30A"
"CPNE3","ACPP"
"CPNE3","VAMP8"
"CPNE3","CPNE1"
"CPNE3","C3AR1"
"CPNE3","MGST1"
"CPNE3","BST2"
"CPNE3","VAPA"
"CPNE3","SNAP29"
"GAA","VNN1"
"GAA","NFAM1"
"GAA","BRI3"
"GAA","RAB44"
"GAA","RAB3D"
"GAA","LRMP"
"GAA","SLCO4C1"
"GAA","CEACAM8"
"GAA","TMEM179B"
"GAA","FPR1"
"GAA","ATP11B"
"GAA","CEACAM6"
"GAA","ATP8A1"
"GAA","MANBA"
"GAA","PRCP"
"GAA","RAB37"
"GAA","GLIPR1"
"GAA","SYNGR1"
"GAA","ARL8A"
"GAA","PIGR"
"GAA","CD68"
"GAA","NDUFC2"
"GAA","ABCA13"
"GAA","CMTM6"
"GAA","MAGT1"
"GAA","STOM"
"GAA","LPCAT1"
"GAA","ATP6V0C"
"GAA","TMEM30A"
"GAA","ACPP"
"GAA","VAMP8"
"GAA","CPNE1"
"GAA","C3AR1"
"GAA","MGST1"
"GAA","BST2"
"GAA","VAPA"
"GAA","SNAP29"
"GAA","CPNE3"
"LAMP2","VNN1"
"LAMP2","NFAM1"
"LAMP2","BRI3"
"LAMP2","RAB44"
"LAMP2","RAB3D"
"LAMP2","LRMP"
"LAMP2","SLCO4C1"
"LAMP2","CEACAM8"
"LAMP2","TMEM179B"
"LAMP2","FPR1"
"LAMP2","ATP11B"
"LAMP2","CEACAM6"
"LAMP2","ATP8A1"
"LAMP2","MANBA"
"LAMP2","PRCP"
"LAMP2","RAB37"
"LAMP2","GLIPR1"
"LAMP2","SYNGR1"
"LAMP2","VPS35"
"LAMP2","ARL8A"
"LAMP2","PIGR"
"LAMP2","CD68"
"LAMP2","NDUFC2"
"LAMP2","ABCA13"
"LAMP2","CMTM6"
"LAMP2","MAGT1"
"LAMP2","STOM"
"LAMP2","LPCAT1"
"LAMP2","ATP6V0C"
"LAMP2","TMEM30A"
"LAMP2","ACPP"
"LAMP2","VAMP8"
"LAMP2","CPNE1"
"LAMP2","C3AR1"
"LAMP2","MGST1"
"LAMP2","BST2"
"LAMP2","ATP6V1B1"
"LAMP2","VAPA"
"LAMP2","SNAP29"
"LAMP2","CPNE3"
"LAMP2","GAA"
"PSAP","VNN1"
"PSAP","NFAM1"
"PSAP","BRI3"
"PSAP","RAB44"
"PSAP","RAB3D"
"PSAP","LRMP"
"PSAP","SLCO4C1"
"PSAP","CEACAM8"
"PSAP","TMEM179B"
"PSAP","FPR1"
"PSAP","ATP11B"
"PSAP","CEACAM6"
"PSAP","ATP8A1"
"PSAP","MANBA"
"PSAP","PRCP"
"PSAP","RAB37"
"PSAP","GLIPR1"
"PSAP","SYNGR1"
"PSAP","VPS35"
"PSAP","ARL8A"
"PSAP","PIGR"
"PSAP","CD68"
"PSAP","NDUFC2"
"PSAP","ABCA13"
"PSAP","CMTM6"
"PSAP","MAGT1"
"PSAP","STOM"
"PSAP","LPCAT1"
"PSAP","ATP6V0C"
"PSAP","TMEM30A"
"PSAP","ACPP"
"PSAP","VAMP8"
"PSAP","CPNE1"
"PSAP","C3AR1"
"PSAP","MGST1"
"PSAP","BST2"
"PSAP","VPS29"
"PSAP","VAPA"
"PSAP","SNAP29"
"PSAP","CPNE3"
"PSAP","GAA"
"PSAP","LAMP2"
"SURF4","VNN1"
"SURF4","NFAM1"
"SURF4","BRI3"
"SURF4","RAB44"
"SURF4","RAB3D"
"SURF4","LRMP"
"SURF4","SLCO4C1"
