"Index","Prot"
"4730","SLC29A1"
"4731","TMEM209"
"4732","RASL10A"
"4733","INMT"
"4734","OXR1"
"4735","FGF4"
"4736","FGF16"
"4737","TMEM9"
"4738","TSSK1B"
"4739","SFT2D2"
"4740","ZC3H15"
"4741","TP53I11"
"4742","SULT1C3"
"4743","PCDH9"
"4744","C14orf183"
"4745","EBLN2"
"4746","HKDC1"
"4747","PLSCR3"
"4748","PRRT2"
"4749","PHLDB1"
"4750","RUFY2"
"4751","SLC11A2"
"4752","UQCR11"
"4753","C6orf48"
"4754","RCE1"
"4755","FLRT2"
"4756","F2RL3"
"4757","ENPP5"
"4758","FLJ90680"
"4759","KIAA0509"
"4760","PPP1R37"
"4761","FLT3LG"
"4762","ST14"
"4763","YTHDC1"
"4764","KCNH7"
"4765","SHC3"
"4766","NRG3"
"4767","NAA11"
"4768","KDM7A"
"4769","STXBP6"
"4770","ATP10D"
"4771","KRT32"
"4772","WRAP53"
"4773","RASA3"
"4774","FGF18"
"4775","TMEM177"
"4776","PLEK2"
"4777","TMEM97"
"4778","CXorf40A"
"4779","RPL22L1"
"4780","SLC29A2"
"4781","NOL4"
"4782","ZC3H10"
"4783","SLC6A6"
"4784","TRPM4"
"4785","VMP1"
"4786","SEMA3C"
"4787","LRRC10"
"4788","RGL2"
"4789","TIMM22"
"4790","C11orf72"
"4791","FNDC9"
"4792","USP50"
"4793","UQCR10"
"4794","UBIAD1"
"4795","PLCH1"
"4796","PLIN2"
"4797","SLC19A1"
"4798","GFRA2"
"4799","GOLGA8O"
"4800","TMEM55B"
"4801","RASGRP4"
"4802","HOXD1"
"4803","GSTA5"
"4804","PNPLA4"
"4805","CCIN"
"4806","PLXNC1"
"4807","NAGS"
"4808","NMBR"
"4809","OLR1"
"4810","LCE5A"
"4811","KLB"
"4812","SHC2"
"4813","RGL1"
"4814","PLLP"
"4815","PGC"
"4816","VAMP7"
"4817","GFRA3"
"4818","VTI1B"
"4819","RRP36"
"4820","VGF"
"4821","OR2H2"
"4822","OR4K1"
"4823","GRIN2C"
"4824","SLC35A2"
"4825","PSPN"
"4826","SH2D3A"
"4827","RASA2"
"4828","RASGRP2"
"4829","NRG4"
"4830","NRG2"
"4831","ENSG00000263020"
"4832","KREMEN2"
"4833","SYT7"
"4834","RASA4"
"4835","TYR"
"4836","PIK3R6"
"4837","RDH8"
"4838","RFESD"
"4839","SLAMF8"
"4840","TMC1"
"4841","WDR37"
"4842","WDR47"
"4843","TK2"
"4844","PRR15L"
"4845","PGA5"
"4846","VNN1"
"4847","USP17L12"
"4848","USP17L19"
"4849","WDR25"
"4850","UNC5B"
"4851","WFDC12"
"4852","USP17L21"
"4853","SFT2D1"
"4854","TRPV2"
"4855","ZGPAT"
"4856","ZNF764"
"4857","WDR13"
"4858","TMEM2"
"4859","ZC3HAV1L"
"4860","YME1L1"
"4861","ZDHHC5"
"4862","SOS2"
"4863","VKORC1L1"
"4864","ZMAT1"
"4865","SPATA17"
"4866","ZFPL1"
"4867","SUSD5"
"4868","SYTL2"
"4869","WDR6"
"4870","ZNF85"
"4871","ZNF260"
"4872","WDR44"
"4873","VASH1"
"4874","USP6"
"4875","MRGPRG-AS1"
"4876","TTPAL"
"4877","XPR1"
"4878","RHBDL2"
"4879","SLC9A8"
"4880","SLC23A2"
"4881","ZNF584"
"4882","NBR2"
"4883","SLCO2B1"
"4884","ZDHHC20"
"4885","TVP23A"
"4886","LOC285556"
"4887","LOC255654"
"4888","NAP1L6"
"4889","SPACA7"
"4890","TBC1D3C"
"4891","WBSCR17"
"4892","ZNF493"
"4893","MBD3L5"
"4894","ZBED3"
"4895","NPM1P13"
"4896","SLITRK2"
"4897","PHKBP2"
"4898","STK32A"
"4899","MRPS36P4"
"4900","LOC283575"
"4901","LOC284379"
"4902","SPNS2"
"4903","RASGEF1A"
"4904","ZNF726"
"4905","ZBTB12"
"4906","SHCBP1L"
"4907","ZDHHC8"
"4908","TAS2R62P"
"4909","NKX6-3"
"4910","AP2A2"
"4911","NCBP1"
"4912","ADSL"
"4913","MIR221"
"4914","MIR199A1"
"4915","MECP2"
"4916","NPLOC4"
"4917","MIR7-1"
"4918","HNRNPA3"
"4919","ILF3"
"4920","AQR"
"4921","RBM10"
"4922","MIRLET7F2"
"4923","RBM14"
"4924","CPSF2"
"4925","C3orf17"
"4926","MIR128-2"
"4927","ILF2"
"4928","MIRLET7A3"
"4929","MIRLET7C"
"4930","MED31"
"4931","FUBP1"
"4932","PPAN"
"4933","NHP2L1"
"4934","ARHGAP39"
"4935","CD81"
"4936","PHF19"
"4937","BHLHA15"
"4938","PQBP1"
"4939","DDX39B"
"4940","PFKM"
"4941","HNRNPAB"
"4942","MIR31"
"4943","TALDO1"
"4944","PSEN2"
"4945","ACO2"
"4946","CPSF3"
"4947","EIF2B2"
"4948","NCSTN"
"4949","ADRB2"
"4950","MIR138-1"
"4951","MIR25"
"4952","RASSF10"
"4953","ATP6V1E1"
"4954","EIF2AK3"
"4955","CRY1"
"4956","RC3H2"
"4957","MIRLET7A1"
"4958","SNRNP40"
"4959","NDUFS7"
"4960","SRPK3"
"4961","PRKRA"
"4962","ECHS1"
"4963","SF3A3"
"4964","HNRNPH3"
"4965","KHDRBS2"
"4966","POLR2E"
"4967","C1orf106"
"4968","MIR141"
"4969","MIRLET7E"
"4970","CPSF4"
"4971","LUC7L"
"4972","SRSF2"
"4973","FSCN1"
"4974","GPX1"
"4975","MIRLET7B"
"4976","MIR34A"
"4977","PTBP1"
"4978","DSTN"
"4979","MIRLET7I"
"4980","CTSD"
"4981","DNAJC8"
"4982","DDX46"
"4983","CHERP"
"4984","FXR2"
"4985","CYP1A2"
"4986","PRPF40A"
"4987","DIMT1"
"4988","PLRG1"
"4989","DDX42"
"4990","POLD1"
"4991","MAST3"
"4992","MIR9-2"
"4993","GPX8"
"4994","CTBP2"
"4995","CSTF3"
"4996","ADSS"
"4997","GPKOW"
"4998","CAMSAP2"
"4999","SART3"
"5000","MIR19A"
"5001","LSM3"
"5002","RALY"
"5003","GPX4"
"5004","FAM120A"
"5005","MYO9B"
"5006","CUEDC1"
"5007","TCERG1"
"5008","RIOK1"
"5009","SRP72"
"5010","LCP2"
"5011","SF3B3"
"5012","MGST3"
"5013","PA2G4"
"5014","RUVBL2"
"5015","CRIP1"
"5016","JAM2"
"5017","TARDBP"
"5018","BUD31"
"5019","LSM2"
"5020","GSK3A"
"5021","MIR9-3"
"5022","ANXA11"
"5023","SKIV2L2"
"5024","PCBP2"
"5025","DHX36"
"5026","DAZAP1"
"5027","HNRNPUL1"
"5028","CD2BP2"
"5029","SNRPD1"
"5030","MAGOHB"
"5031","ELAVL2"
"5032","MIR122"
"5033","IFIT1"
"5034","IL7R"
"5035","KLF6"
"5036","HNRNPH2"
"5037","IGF2BP2"
"5038","CSTF1"
"5039","MRPL4"
"5040","CAPRIN1"
"5041","MED20"
"5042","CYP2A6"
"5043","PABPN1"
"5044","GSTO1"
"5045","AKR1A1"
"5046","IGBP1"
"5047","ARGLU1"
"5048","PCGF2"
"5049","ERG"
"5050","LSM6"
"5051","MIR106A"
"5052","MIR19B1"
"5053","ACOT7"
"5054","MIR106B"
"5055","ARRDC3"
"5056","BICD2"
"5057","LSM8"
"5058","MIR222"
"5059","POLR2I"
"5060","MIR92A2"
"5061","MIR206"
"5062","CPS1"
"5063","HNRNPDL"
"5064","MIR18B"
"5065","EIF3K"
"5066","RBMX"
"5067","CASC3"
"5068","MIR21"
"5069","SPRTN"
"5070","TERF2"
"5071","CAV3"
"5072","PSAT1"
"5073","MIR10B"
"5074","RPL36"
"5075","MIR128-1"
"5076","CRY2"
"5077","MIR16-2"
"5078","MIR7-2"
"5079","HSP90AA5P"
"5080","DDX23"
"5081","IRAK4"
"5082","UBAP2L"
"5083","DHX16"
"5084","POLR2L"
"5085","LSM4"
"5086","API5"
"5087","MIR29C"
"5088","MIR19B2"
"5089","SRSF10"
"5090","MIR200B"
"5091","OTUD4"
"5092","MIR29A"
"5093","SSB"
"5094","GRHPR"
"5095","AKR1C3"
"5096","ACP1"
"5097","FRK"
"5098","MIR155"
"5099","MIR214"
"5100","RASSF9"
"5101","RPS6KB2"
"5102","MGST1"
"5103","MRPS18A"
"5104","IGSF8"
"5105","RBM22"
"5106","BOLA1"
"5107","RBFOX2"
"5108","MIR92A1"
"5109","POLH"
"5110","MIR363"
"5111","KLF1"
"5112","MIR200A"
"5113","HNRNPLL"
"5114","MIR143"
"5115","MIR20A"
"5116","SLC25A4"
"5117","REPIN1"
"5118","PPIG"
"5119","CYP2C18"
"5120","COTL1"
"5121","GFER"
"5122","GSTA2"
"5123","RBM17"
"5124","AVL9"
"5125","MIR205"
"5126","COL7A1"
"5127","YAF2"
"5128","POLR2D"
"5129","NFX1"
"5130","SNRNP200"
"5131","MIRLET7F1"
"5132","APH1A"
"5133","MIR9-1"
"5134","MIR98"
"5135","LSM12"
"5136","NME2P1"
"5137","MCTS1"
"5138","MIRLET7D"
"5139","UBL4A"
"5140","RBM11"
"5141","SREK1"
"5142","COX5A"
"5143","IFIT2"
"5144","CYP3A4"
"5145","RNU11"
"5146","CSTF2T"
"5147","SMU1"
"5148","MIR15A"
"5149","SUGP1"
"5150","C17orf96"
"5151","PPT1"
"5152","PRPF38A"
"5153","PRCC"
"5154","SNRPB2"
"5155","SRSF4"
"5156","GLOD4"
"5157","IFIT3"
"5158","CDC40"
"5159","PAXIP1"
"5160","RECQL"
"5161","HOXB7"
"5162","GGT7"
"5163","CYP3A5"
"5164","MIR15B"
"5165","NELFB"
"5166","FUBP3"
"5167","DCAF6"
"5168","TRIP6"
"5169","SF3A1"
"5170","CTNNBL1"
"5171","RPS15A"
"5172","MIR18A"
"5173","MIR29B2"
"5174","PCF11"
"5175","LSM7"
"5176","NCBP2"
"5177","CACTIN"
"5178","C6orf211"
"5179","MIR16-1"
"5180","MIR17"
"5181","MIR451A"
"5182","OCIAD1"
"5183","GSTM3"
"5184","SF3A2"
"5185","ALDH3A1"
"5186","SNRPA"
"5187","SNRPB"
"5188","GSTK1"
"5189","MIR20B"
"5190","MIR34B"
"5191","CRYZ"
"5192","ZNF281"
"5193","MRPS34"
"5194","MIR1-2"
"5195","ZNF324B"
"5196","RBM5"
"5197","SYF2"
"5198","FOXN2"
"5199","SRRT"
"5200","PCBP3"
"5201","ADH4"
"5202","OASL"
"5203","EIF2D"
"5204","PPIL4"
"5205","MIR29B1"
"5206","GPX3"
"5207","GGT1"
"5208","DCAF4L2"
"5209","U2SURP"
"5210","GTF2F2"
"5211","SF3B6"
"5212","RBM42"
"5213","EIF2AK4"
"5214","SRSF11"
"5215","MIR199A2"
"5216","XAB2"
"5217","PRTFDC1"
"5218","CARHSP1"
"5219","ARHGAP4"
"5220","SF3B4"
"5221","ESF1"
"5222","NUDT21"
"5223","SNRNP27"
"5224","FBXO33"
"5225","MIR107"
"5226","CWC27"
"5227","ANKRD27"
"5228","CELF3"
"5229","GCFC2"
"5230","CSTF2"
"5231","POLR2F"
"5232","SF3B5"
"5233","MFI2"
"5234","SNRPC"
"5235","MIR1-1"
"5236","MIRLET7G"
"5237","MED19"
"5238","TIA1"
"5239","CWC15"
"5240","ZCRB1"
"5241","MIR138-2"
"5242","POLR2J"
"5243","DDX52"
"5244","ABHD17A"
"5245","STIP1"
"5246","ZNF830"
"5247","MIR145"
"5248","MIR200C"
"5249","MIR34C"
"5250","SMARCAD1"
"5251","GSR"
"5252","MIR7-3"
"5253","HNF1B"
"5254","CYR61"
"5255","PAPOLA"
"5256","GSS"
"5257","RPSA"
"5258","RNPC3"
"5259","MIR429"
"5260","MIR140"
"5261","PSENEN"
"5262","EIF2AK1"
"5263","SRSF5"
"5264","F2"
"5265","MIR93"
"5266","PPIH"
"5267","MIRLET7A2"
"5268","GPX7"
"5269","UPF3B"
"5270","WBP4"
"5271","SURF2"
"5272","CWC25"
"5273","GSTM1"
"5274","CTU2"
"5275","GNPNAT1"
"5276","TRA2B"
"5277","NOVA1"
"5278","EPHX1"
"5279","PPWD1"
"5280","PDCD7"
"5281","RBM12"
"5282","PLS1"
"5283","UPF1"
"5284","PPIL3"
"5285","SRSF9"
"5286","UGP2"
"5287","FAHD1"
"5288","GSTA1"
"5289","SNRNP48"
"5290","SNRNP35"
"5291","ST7"
"5292","RRP15"
"5293","AIDA"
"5294","GSTO2"
"5295","RNF183"
"5296","RPAP2"
"5297","TUBB6"
"5298","SNRPG"
"5299","POLR2K"
"5300","RRP1"
"5301","PIR"
"5302","LYL1"
"5303","MAP2"
"5304","RNF121"
"5305","RWDD3"
"5306","MPI"
"5307","SPECC1L"
"5308","GZF1"
"5309","UBFD1"
"5310","THUMPD1"
"5311","SETMAR"
"5312","ERI1"
"5313","APH1B"
"5314","IKZF4"
"5315","SNRNP25"
"5316","SYMPK"
"5317","ADH1A"
"5318","CRYBB1"
"5319","RNU12"
"5320","ZNF212"
"5321","GSTZ1"
"5322","PPIL6"
"5323","UBL5"
"5324","CYP1B1"
"5325","FAM49B"
"5326","ZFP36L2"
"5327","PPIL1"
"5328","CHAC2"
"5329","TIAL1"
"5330","TRIM56"
"5331","ADH1B"
"5332","GSTT2B"
"5333","TRUB2"
"5334","GSTM5"
"5335","GSTM2"
"5336","PTBP3"
"5337","ZMAT5"
"5338","VPS37B"
"5339","WBP11"
"5340","GGT5"
"5341","TRMT1L"
"5342","ADH1C"
"5343","PITPNB"
"5344","MAEL"
"5345","ZNF622"
"5346","NUDT11"
"5347","OGDHL"
"5348","ACHE"
"5349","GSTA4"
"5350","SCRN2"
"5351","MGST2"
"5352","CYP2A13"
"5353","GSTA3"
"5354","GPX5"
"5355","GPX6"
"5356","CYP2F1"
"5357","GGTLC3"
"5358","GGT2"
"5359","U2AF1L4"
"5360","ZRSR2"
"5361","TRE17"
"5362","ZC2HC1A"
"5363","PYHIN1"
"5364","LASP1"
"5365","IFI30"
"5366","MED12"
"5367","MAB21L2"
"5368","OAS3"
"5369","PABPC4"
"5370","CLEC14A"
"5371","DDX10"
"5372","GNL2"
"5373","RPL3L"
"5374","FARS2"
"5375","TRIM14"
"5376","RNH1"
"5377","STK24"
"5378","KLHDC3"
"5379","ZBTB10"
"5380","YARS"
"5381","SNX17"
"5382","ID3"
"5383","ARIH1"
"5384","GLO1"
"5385","ANKRD44"
"5386","CREB5"
"5387","BCL11B"
"5388","ESR2"
"5389","HDAC10"
"5390","CEP170"
"5391","FRMD6"
"5392","MDN1"
"5393","IER2"
"5394","TMEM17"
"5395","EGR2"
"5396","C14orf166"
"5397","APC"
"5398","HCFC1"
"5399","MOB1A"
"5400","DLK1"
"5401","LAMP1"
"5402","LMO3"
"5403","FRYL"
"5404","HTR3A"
"5405","EIF2B4"
"5406","HDAC8"
"5407","HDAC11"
"5408","AQP1"
"5409","LRP1"
"5410","ANP32E"
"5411","ILK"
"5412","MANSC1"
"5413","DTX2"
"5414","MMS19"
"5415","CNTN1"
"5416","ATF7"
"5417","SEL1L"
"5418","CACNA1A"
"5419","GFI1B"
"5420","EPS15"
"5421","MAGED1"
"5422","MTMR1"
"5423","NFATC2"
"5424","ATOH1"
"5425","MAGEA1"
"5426","NEUROG3"
"5427","ARL6IP4"
"5428","ATP2A3"
"5429","IKZF1"
"5430","TCF7L2"
"5431","DTX3"
"5432","MAZ"
"5433","DTX1"
"5434","MED25"
"5435","DAZAP2"
"5436","MAP1LC3A"
"5437","PRDM14"
"5438","CDH2"
"5439","ELK1"
"5440","LIMK2"
"5441","ARHGEF2"
"5442","KCTD10"
"5443","TCL1A"
"5444","ANKHD1"
"5445","KIAA1191"
"5446","LRP2"
"5447","AKR7A2"
"5448","E2F3"
"5449","HEY2"
"5450","RFX1"
"5451","FOSL2"
"5452","C17orf70"
"5453","HLTF"
"5454","PPP6R3"
"5455","LOX"
"5456","MLX"
"5457","DDIT3"
"5458","SSU72"
"5459","HTATSF1"
"5460","GPRC5C"
"5461","MAFF"
"5462","ID1"
"5463","GHSR"
"5464","NR2F2"
"5465","FGF13"
"5466","HES1"
"5467","CEP57L1"
"5468","CREM"
"5469","MAFB"
"5470","GAD1"
"5471","MSI1"
"5472","JDP2"
"5473","HMGN5"
"5474","ATP2A1"
"5475","HOXD13"
"5476","GLB1"
"5477","BATF3"
"5478","DRD1"
"5479","C1orf186"
"5480","CEBPE"
"5481","NFATC2IP"
"5482","LNX2"
"5483","CABP1"
"5484","TSPAN2"
"5485","PPP6R1"
"5486","HNF1A"
"5487","FOXC2"
"5488","MAML3"
"5489","ATP5I"
"5490","FLT1"
"5491","FOSL1"
"5492","KDM2B"
"5493","NBEA"
"5494","FANCF"
"5495","NEFM"
"5496","FABP7"
"5497","VPS11"
"5498","MIB1"
"5499","SMCHD1"
"5500","GHRL"
"5501","NKX2-5"
"5502","RIF1"
"5503","CBFA2T2"
"5504","LDLR"
"5505","NR4A2"
"5506","ZNF408"
"5507","NPDC1"
"5508","EXT1"
"5509","IL20RA"
"5510","WIZ"
"5511","IKZF2"
"5512","CRTC1"
"5513","FURIN"
"5514","LUZP4"
"5515","CYTH4"
"5516","TRIB1"
"5517","TRAPPC13"
"5518","HAVCR1"
"5519","CAMK4"
"5520","EGFL7"
"5521","GAMT"
"5522","TPCN2"
"5523","STK40"
"5524","TLE4"
"5525","MITF"
"5526","JAG2"
"5527","MRAP2"
"5528","MS4A2"
"5529","SLC1A1"
"5530","CRH"
"5531","IGFBP7"
"5532","ANGPT2"
"5533","HES6"
"5534","CEBPG"
"5535","NFIX"
"5536","TRAPPC10"
"5537","DTX4"
"5538","C18orf8"
"5539","DLL1"
"5540","JAG1"
"5541","VIPR2"
"5542","SNX21"
"5543","HOXA7"
"5544","C9orf62"
"5545","LINC00260"
"5546","PHF8"
"5547","GNRH1"
"5548","PBRM1"
"5549","GMPR2"
"5550","FNBP1L"
"5551","TACR1"
"5552","AGRP"
"5553","FCER1A"
"5554","YEATS4"
"5555","USP12"
"5556","TSPAN3"
"5557","RNF187"
"5558","HES5"
"5559","PRKCG"
"5560","POFUT1"
"5561","NFAT5"
"5562","NCKAP1L"
"5563","TH"
"5564","TLE2"
"5565","XBP1"
"5566","VPS39"
"5567","MAU2"
"5568","MC4R"
"5569","CCZ1B"
"5570","GCG"
"5571","COL4A6"
"5572","ASCL1"
"5573","POGLUT1"
"5574","DCSTAMP"
"5575","ZBED4"
"5576","FAM185A"
"5577","NR2F6"
"5578","NFATC3"
"5579","B3GALT4"
"5580","RND3"
"5581","RND1"
"5582","NEURL1"
"5583","VLDLR"
"5584","WNT4"
"5585","FCER1G"
"5586","SPEN"
"5587","ST3GAL4"
"5588","SLFN11"
"5589","PLXND1"
"5590","MAML2"
"5591","FOSB"
"5592","PTH"
"5593","LILRB2"
"5594","TRAPPC9"
"5595","MTERF4"
"5596","SRA1"
"5597","SLFN5"
"5598","CNTN6"
"5599","HTR2A"
"5600","FAM74A1"
"5601","WNT5A"
"5602","DNER"
"5603","RPS6KA4"
"5604","CCK"
"5605","MAMLD1"
"5606","ATRAID"
"5607","XPO5"
"5608","ST3GAL6"
"5609","HCRT"
"5610","NKD1"
"5611","GRP"
"5612","NTS"
"5613","ZNF3"
"5614","ST3GAL3"
"5615","KISS1"
"5616","CRHR2"
"5617","NPS"
"5618","DLL3"
"5619","FXYD2"
"5620","WNT1"
"5621","NPVF"
"5622","LFNG"
"5623","WNT2"
"5624","MFAP5"
"5625","MFAP2"
"5626","WNT3A"
"5627","DLL4"
"5628","MFNG"
"5629","NEURL1B"
"5630","RBPJL"
"5631","VIP"
"5632","UCN2"
"5633","UGT1A6"
"5634","RLTPR"
"5635","ZNF133"
"5636","ZNF626"
"5637","NRARP"
"5638","RFNG"
"5639","NEFH"
"5640","EIF4E"
"5641","EDC4"
"5642","RAB9A"
"5643","RRAGB"
"5644","SNCA"
"5645","HK2"
"5646","ISG15"
"5647","NIPSNAP1"
"5648","EEF1G"
"5649","NENF"
"5650","AGRN"
"5651","PDCD6IP"
"5652","PGM1"
"5653","PMS1"
"5654","PPIA"
"5655","FKBP8"
"5656","MRPL12"
"5657","SLIRP"
"5658","EMC1"
"5659","SNAPC2"
"5660","HSD17B6"
"5661","AIFM1"
"5662","FANCD2"
"5663","TBCB"
"5664","IPO4"
"5665","LGMN"
"5666","ATAD3A"
"5667","HIST1H3A"
"5668","HSP90AB3P"
"5669","ANGEL1"
"5670","RBM27"
"5671","RPRD1B"
"5672","OGDH"
"5673","ARHGEF7"
"5674","DCPS"
"5675","EIF3J"
"5676","HP1BP3"
"5677","ASUN"
"5678","CBX3"
"5679","DDX19A"
"5680","MOB4"
"5681","ATG101"
"5682","PRDX4"
"5683","ASNS"
"5684","KRT17"
"5685","SFXN1"
"5686","DDOST"
"5687","ABI2"
"5688","IWS1"
"5689","NUFIP1"
"5690","GFPT1"
"5691","HINT1"
"5692","LACTB2"
"5693","COMT"
"5694","HIST1H4I"
"5695","DHX30"
"5696","C9orf78"
"5697","AFF4"
"5698","INTS12"
"5699","CLIC4"
"5700","CLIC1"
"5701","RBM34"
"5702","SENP2"
"5703","ARPC5L"
"5704","CASP7"
"5705","ACTN1"
"5706","CDK15"
"5707","FTSJ3"
"5708","ARPC4"
"5709","EIF1AX"
"5710","AIP"
"5711","EDC3"
"5712","GATAD1"
"5713","GANAB"
"5714","MED28"
"5715","CHMP2B"
"5716","GLYCTK"
"5717","C14orf1"
"5718","LAMTOR2"
"5719","CPSF3L"
"5720","DDX39A"
"5721","IMMT"
"5722","LUC7L3"
"5723","RNF10"
"5724","BCHE"
"5725","RPL29"
"5726","TAGLN3"
"5727","MLLT3"
"5728","INTS6"
"5729","RMND5B"
"5730","ANKRD28"
"5731","CUEDC2"
"5732","INTS9"
"5733","SIPA1L1"
"5734","GOT2"
"5735","ALDH1B1"
"5736","UCHL3"
"5737","CAPN2"
"5738","DOCK5"
"5739","HLA-DRA"
"5740","LIMD1"
"5741","PDCD11"
"5742","NAP1L4"
"5743","ACAA2"
"5744","BIN1"
"5745","RELL2"
"5746","ASS1"
"5747","CTTNBP2NL"
"5748","EIF4A1"
"5749","CIT"
"5750","EIF4A2"
"5751","AKTIP"
"5752","AK4"
"5753","CREB3"
"5754","C9orf72"
"5755","GRN"
"5756","FKBP1B"
"5757","ACTR3"
"5758","SGK1"
"5759","SCARA3"
"5760","DDAH2"
"5761","CCDC136"
"5762","CARKD"
"5763","NANS"
"5764","PRDX5"
"5765","MEF2D"
"5766","ABLIM1"
"5767","DDX21"
"5768","UPF2"
"5769","AHSA1"
"5770","CALML5"
"5771","HIST1H2BG"
"5772","PFKL"
"5773","ABCF1"
"5774","EEF1B2"
"5775","INTS10"
"5776","TFEB"
"5777","FLNC"
"5778","GIPC3"
"5779","ATXN2"
"5780","C21orf33"
"5781","CAMKK1"
"5782","NELFA"
"5783","RCN1"
"5784","LSM1"
"5785","ALDH1A1"
"5786","RBM25"
"5787","RPN1"
"5788","ATG5"
"5789","RRBP1"
"5790","ASPH"
"5791","ABCF2"
"5792","GIT1"
"5793","ALDOC"
"5794","DNAAF2"
"5795","EIF4G3"
"5796","RPN2"
"5797","PGK1"
"5798","POLE3"
"5799","MAP7D1"
"5800","PDHB"
"5801","C8orf33"
"5802","MLST8"
"5803","RPL38"
"5804","EBP"
"5805","LDHA"
"5806","AARS"
"5807","TAF8"
"5808","PRDX6"
"5809","INTS4"
"5810","MPHOSPH8"
"5811","ARID3B"
"5812","KATNA1"
"5813","CYB5R3"
"5814","GLYR1"
"5815","CTR9"
"5816","LIMS1"
"5817","C17orf85"
"5818","HINT2"
"5819","GLRX5"
"5820","PPP6R2"
"5821","PMPCB"
"5822","P4HA1"
"5823","FKBP5"
"5824","DERA"
"5825","EAF1"
"5826","MED29"
"5827","THRA"
"5828","OXSR1"
"5829","CD4"
"5830","HLA-DRB1"
"5831","LUCAT1"
"5832","WDR24"
"5833","AMPH"
"5834","HIST2H2AA3"
"5835","STRIP1"
"5836","INTS2"
"5837","ABAT"
"5838","FTL"
"5839","FKBP2"
"5840","ANKRD52"
"5841","ELL2"
"5842","CLK1"
"5843","CCDC51"
"5844","MYO18A"
"5845","CASP4"
"5846","KANK1"
"5847","DUSP19"
"5848","AKR1B1"
"5849","CLTCL1"
"5850","MED26"
"5851","AGTPBP1"
"5852","PEPD"
"5853","INTS1"
"5854","SNAPC1"
"5855","KIAA1143"
"5856","CAMKK2"
"5857","SKIV2L"
"5858","GCSH"
"5859","ARMC1"
"5860","PWP2"
"5861","TRAPPC2"
"5862","MPST"
"5863","ACAA1"
"5864","LAMTOR3"
"5865","SLC25A3"
"5866","RPL37"
"5867","LARP4"
"5868","IDH2"
"5869","HAX1"
"5870","INTS7"
"5871","HIST2H2AB"
"5872","LGALS7"
"5873","ATG13"
"5874","SNRPD2P1"
"5875","EDF1"
"5876","PRNP"
"5877","QRICH1"
"5878","NGDN"
"5879","STRN"
"5880","BRSK1"
"5881","GAR1"
"5882","RPS5"
"5883","DGUOK"
"5884","PACSIN1"
"5885","HEMGN"
"5886","MAPK8IP1"
"5887","NPEPPS"
"5888","NDUFAB1"
"5889","HTRA1"
"5890","DCC"
"5891","XPO7"
"5892","ENO3"
"5893","HSP90AA4P"
"5894","CALML3"
"5895","DUSP7"
"5896","STRN3"
"5897","MTHFD1"
"5898","PTK2B"
"5899","MDFIC"
"5900","PLD1"
"5901","PTBP2"
"5902","AK2"
"5903","ATP5J"
"5904","EIF4EBP1"
"5905","TUBA3C"
"5906","P4HB"
"5907","AKT1S1"
"5908","CCDC124"
"5909","ACO1"
"5910","EIF4ENIF1"
"5911","MARCH7"
"5912","ENO2"
"5913","MSL1"
"5914","GPATCH2L"
"5915","POGZ"
"5916","PAIP1"
"5917","MTFR1"
"5918","C7orf50"
"5919","ASAH1"
"5920","RCL1"
"5921","STK26"
"5922","BRSK2"
"5923","STK25"
"5924","PCK1"
"5925","ULK1"
"5926","AKR1B15"
"5927","PGK2"
"5928","RDX"
"5929","RABAC1"
"5930","EIF4EBP2"
"5931","ATP6V1H"
"5932","C1orf198"
"5933","LINC01554"
"5934","PDPR"
"5935","TCEB3B"
"5936","FLCN"
"5937","HIST2H4A"
"5938","DEPTOR"
"5939","PFN1"
"5940","MKNK2"
"5941","EIF4H"
"5942","PDCD10"
"5943","RRP7A"
"5944","LAMTOR4"
"5945","NELFE"
"5946","FABP5"
"5947","EFEMP1"
"5948","PEF1"
"5949","HMGB3"
"5950","MLLT1"
"5951","CCNL1"
"5952","LIG4"
"5953","CSRP1"
"5954","UBXN11"
"5955","RAD52"
"5956","ICE2"
"5957","ENDOD1"
"5958","SCAF8"
"5959","DFFB"
"5960","BPGM"
"5961","PICALM"
"5962","ICE1"
"5963","RPRD2"
"5964","MKNK1"
"5965","C16orf70"
"5966","PGAM1"
"5967","PDE6D"
"5968","NMNAT2"
"5969","RBMS2"
"5970","PROSC"
"5971","NIT2"
"5972","OSBPL3"
"5973","FAM103A1"
"5974","FAT4"
"5975","RTF1"
"5976","BRDT"
"5977","GTF2H5"
"5978","TET2"
"5979","SETD1B"
"5980","FAM136A"
"5981","ALDOB"
"5982","RRAGA"
"5983","GAPDHS"
"5984","SNAPC5"
"5985","MTHFD1L"
"5986","GTF2H3"
"5987","RPL36A"
"5988","GTF2A2"
"5989","PAN3"
"5990","PEG10"
"5991","PABPC3"
"5992","THOC7"
"5993","XRCC3"
"5994","SPATA19"
"5995","INSIG2"
"5996","HEXIM2"
"5997","PDP1"
"5998","RNF152"
"5999","LANCL2"
"6000","EHD2"
"6001","GTF2H2"
"6002","EIF4E3"
"6003","SRI"
"6004","SLTM"
"6005","MYL12B"
"6006","ERAP1"
"6007","SUPT4H1"
"6008","MYOC"
"6009","ILKAP"
"6010","XRN2"
"6011","NLRP1"
"6012","TUBA3E"
