"V1","V2"
"PARP12","IFI44"
"PARP12","OAS2"
"PARP12","XAF1"
"PARP12","PARP9"
"PARP12","IFI35"
"MAGT1","VNN1"
"MAGT1","NFAM1"
"MAGT1","BRI3"
"MAGT1","RAB44"
"MAGT1","RAB3D"
"MAGT1","LRMP"
"MAGT1","SLCO4C1"
"MAGT1","CEACAM8"
"MAGT1","TMEM179B"
"MAGT1","FPR1"
"MAGT1","ATP11B"
"MAGT1","CEACAM6"
"MAGT1","ATP8A1"
"MAGT1","MANBA"
"MAGT1","PRCP"
"MAGT1","VDAC3"
"MAGT1","RAB37"
"MAGT1","GLIPR1"
"MAGT1","SYNGR1"
"MAGT1","ARL8A"
"MAGT1","VDAC1"
"MAGT1","PIGR"
"MAGT1","CD68"
"MAGT1","NDUFC2"
"MAGT1","TOMM40"
"MAGT1","ABCA13"
"MAGT1","CMTM6"
"MAGT1","VDAC2"
"IRF5","IFITM1"
"IRF5","IFI6"
"IRF5","IFNB1"
"IRF5","IFITM2"
"IRF5","IP6K2"
"IRF5","ISG20"
"IRF5","OAS2"
"IRF5","RNASEL"
"IRF5","OAS1"
"IRF5","IFI27"
"IRF5","XAF1"
"IRF5","STAT2"
"IRF5","IL10"
"IRF5","MX2"
"IRF5","HLA-G"
"IRF5","IFI35"
"IRF5","IRF9"
"IRF5","SGTA"
"IRF5","HLA-E"
"IRF5","IRF6"
"IRF5","SP100"
"IRF5","HLA-B"
"OASL","IFITM1"
"OASL","IFI6"
"OASL","RTP4"
"OASL","IFITM2"
"OASL","IP6K2"
"OASL","ISG20"
"OASL","IFI44"
"OASL","USP18"
"OASL","OAS2"
"OASL","CXCL10"
"OASL","RNASEL"
"OASL","OAS1"
"OASL","IFI27"
"OASL","XAF1"
"OASL","STAT2"
"OASL","MX2"
"OASL","HLA-G"
"OASL","IFI35"
"OASL","IRF9"
"OASL","HLA-E"
"OASL","IFIT5"
"OASL","IRF6"
"OASL","SP100"
"OASL","HLA-B"
"OASL","IRF5"
"NUP85","POM121C"
"NUP85","ZW10"
"NUP85","NUP37"
"NUP85","HSPA12B"
"NUP85","C11orf73"
"NUP85","NUP88"
"NUP85","NUP54"
"NUP85","NUP188"
"NUP85","SP100"
"NUP85","NUP155"
"NUP85","NUP62"
"NUP85","HSPA14"
"STOM","VNN1"
"STOM","NFAM1"
"STOM","BRI3"
"STOM","RAB44"
"STOM","OLR1"
"STOM","RAB3D"
"STOM","LRMP"
"STOM","SLCO4C1"
"STOM","CEACAM8"
"STOM","TMEM179B"
"STOM","FPR1"
"STOM","ATP11B"
"STOM","ZW10"
"STOM","CEACAM6"
"STOM","ATP8A1"
"STOM","SIRPA"
"STOM","MANBA"
"STOM","TTI1"
"STOM","SLC2A3"
"STOM","PRCP"
"STOM","VDAC3"
"STOM","RAB37"
"STOM","GLIPR1"
"STOM","SYNGR1"
"STOM","ARL8A"
"STOM","VDAC1"
"STOM","PIGR"
"STOM","CD68"
"STOM","NDUFC2"
"STOM","ABCA13"
"STOM","CMTM6"
"STOM","MAGT1"
"TAGLN2","TXN"
"TAGLN2","ARL8A"
"TAGLN2","TOMM40"
"TAGLN2","VHL"
"TAGLN2","STIP1"
"PTGS2","VIMP"
"PTGS2","VEGFA"
"PTGS2","IL10"
"PTGS2","TLR4"
"GPR37","FPR1"
"GPR37","CXCL10"
"GPR37","OPRD1"
"IRF1","IFITM1"
"IRF1","IFI6"
"IRF1","IFNB1"
"IRF1","IFITM2"
"IRF1","IP6K2"
"IRF1","ISG20"
"IRF1","OAS2"
"IRF1","CXCL10"
"IRF1","RNASEL"
"IRF1","OAS1"
"IRF1","IFNG"
"IRF1","TLR3"
"IRF1","IFI27"
"IRF1","XAF1"
"IRF1","STAT2"
"IRF1","IFNA2"
"IRF1","MX2"
"IRF1","TLR4"
"IRF1","HLA-G"
"IRF1","IFI35"
"IRF1","IRF9"
"IRF1","HLA-E"
"IRF1","IRF6"
"IRF1","SP100"
"IRF1","HLA-B"
"IRF1","IRF5"
"IRF1","OASL"
"RDX","SLC9A1"
"RDX","STIP1"
"RDX","ABCC2"
"RDX","TAGLN2"
"LPCAT1","VNN1"
"LPCAT1","NFAM1"
"LPCAT1","BRI3"
"LPCAT1","RAB44"
"LPCAT1","RAB3D"
