"V1","V2"
"PECAM1","INS"
"PECAM1","PTPRC"
"PECAM1","CD68"
"PECAM1","CD38"
"PECAM1","SELP"
"PECAM1","CXCR4"
"TAX1BP1","XIAP"
"TAX1BP1","AZI2"
"MYO5A","IGHV3-11"
"MYO5A","SLC2A4"
"MYO5A","INS"
"HIST1H2BK","SPI1"
"HIST1H2BK","MAPKAPK3"
"HIST1H2BK","UBE2N"
"HIST1H2BK","UBA52"
"VDAC2","UBA52"
"MMP2","MMP13"
"MMP2","LEP"
"MMP2","EDN1"
"MMP2","IL6"
"MMP2","CXCL12"
"MMP2","VEGFA"
"MMP2","MMP9"
"MMP2","MMP1"
"MMP2","IL1B"
"MMP2","SERPINE1"
"MMP2","DCN"
"MMP2","CCL7"
"MMP2","EGF"
"NAMPT","LEP"
"NAMPT","IL6"
"NAMPT","ADIPOQ"
"NAMPT","RETN"
"NAMPT","INS"
"NAMPT","CD38"
"PSMD7","PSMB11"
"PSMD7","LTB"
"PSMD7","TNFRSF11A"
"PSMD7","TNFSF14"
"PSMD7","CD40LG"
"PSMD7","SLC2A4"
"PSMD7","TNFSF11"
"PSMD7","LTA"
"PSMD7","TNFSF12"
"PSMD7","PSMB10"
"PSMD7","PSME4"
"PSMD7","NFKB2"
"PSMD7","UBA52"
"PSMD7","TNFSF13B"
"MYL6B","PPP1R12C"
"MYL6B","TPM2"
"CCR5","TLR8"
