"V1","V2"
"NPY1R","TAS2R60"
"NPY1R","TAS2R8"
"NPY1R","SSTR4"
"NPY1R","SUCNR1"
"NPY1R","TAS2R40"
"NPY1R","TAS2R46"
"NPY1R","TAS2R13"
"NPY1R","S1PR3"
"NPY1R","TAS2R20"
"NPY1R","TAS2R3"
"NPY1R","PNOC"
"NPY1R","SSTR2"
"NPY1R","TAS2R30"
"NPY1R","TAS2R31"
"NPY1R","TAS2R10"
"NPY1R","OXER1"
"NPY1R","TAS2R39"
"NPY1R","TAS2R14"
"NPY1R","TAS2R43"
"NPY1R","TAS2R4"
"NPY1R","RXFP3"
"NPY1R","TAS2R38"
"NPY1R","TAS2R50"
"NPY1R","OXGR1"
"NPY1R","TAS2R16"
"NPY1R","TAS2R5"
"NPY1R","P2RY13"
"NPY1R","TAS2R19"
"NPY1R","P2RY4"
"NPY1R","TAS2R42"
"NPY1R","SSTR1"
"NPY1R","NPW"
"NPY1R","HTR5A"
"NPY1R","HRH3"
"NPY1R","HRH4"
"NPY1R","HTR1F"
"VGF","VWA1"
"TNC","VWA1"
"TNC","VGF"
"WNT2","WNT3A"
"RNF217","ZNRF2"
"RNF217","ZNF645"
"RNF217","WSB1"
"RNF217","UNKL"
"UBE2F","ZNRF2"
"UBE2F","ZNF645"
"UBE2F","WSB1"
"UBE2F","UNKL"
"UBE2F","RNF217"
"NEURL2","WSB1"
"NEURL2","UBE2F"
"IFI6","IFITM1"
"RTP4","SAMD9L"
"LCE1E","LCE1D"
"LCE2C","LCE1D"
"LCE2C","LCE1E"
"RPTN","LCE1D"
"RPTN","LCE1E"
"RPTN","LCE2C"
"LELP1","LCE1D"
"LELP1","LCE1E"
"LELP1","LCE2C"
"LELP1","RPTN"
"LCE1F","LCE1D"
"LCE1F","LCE1E"
"LCE1F","LCE2C"
"LCE1F","RPTN"
"LCE1F","LELP1"
"LCE1A","LCE1D"
"LCE1A","LCE1E"
"LCE1A","LCE2C"
"LCE1A","RPTN"
"LCE1A","LELP1"
"LCE1A","LCE1F"
"LCE1C","LCE1D"
"LCE1C","LCE1E"
"LCE1C","LCE2C"
"LCE1C","RPTN"
"LCE1C","LELP1"
"LCE1C","LCE1F"
"LCE1C","LCE1A"
"SPRR2F","LCE1D"
"SPRR2F","LCE1E"
"SPRR2F","LCE2C"
"SPRR2F","RPTN"
"SPRR2F","LELP1"
"SPRR2F","LCE1F"
"SPRR2F","LCE1A"
"SPRR2F","LCE1C"
"SPRR1A","LCE1D"
"SPRR1A","LCE1E"
"SPRR1A","LCE2C"
"SPRR1A","RPTN"
"SPRR1A","LELP1"
"SPRR1A","LCE1F"
"SPRR1A","LCE1A"
"SPRR1A","LCE1C"
"SPRR1A","SPRR2F"
"SPRR2D","LCE1D"
"SPRR2D","LCE1E"
"SPRR2D","LCE2C"
"SPRR2D","RPTN"
"SPRR2D","LELP1"
"SPRR2D","LCE1F"
"SPRR2D","LCE1A"
"SPRR2D","LCE1C"
"SPRR2D","SPRR2F"
"SPRR2D","SPRR1A"
"LCE3B","LCE1D"
"LCE3B","LCE1E"
"LCE3B","LCE2C"
"LCE3B","RPTN"
"LCE3B","LELP1"
"LCE3B","LCE1F"
