"V1","V2"
"KMT2E","HIST1H2BN"
"KMT2E","RUNX1"
"KMT2E","TNRC6B"
"IFNAR1","STAT1"
"RBBP5","ZFPM1"
"RBBP5","ENSG00000267140"
"RBBP5","H2AFB1"
"RBBP5","THBS1"
"RBBP5","HOXD4"
"RBBP5","RARB"
"RBBP5","TNRC6C"
"RBBP5","H2AFJ"
"RBBP5","WDR76"
"RBBP5","POLR2K"
"RBBP5","CBFB"
"RBBP5","H2BFS"
"RBBP5","WDR5"
"RBBP5","HIST1H2AJ"
"RBBP5","SETD1B"
"RBBP5","POLR2J"
"RBBP5","SIN3B"
"RBBP5","HIST1H2BA"
"RBBP5","HIST1H2AD"
"RBBP5","POLR2F"
"RBBP5","HIST1H2BH"
"RBBP5","HIST1H2BK"
"RBBP5","ITGA2B"
"RBBP5","GPS1"
"RBBP5","USF1"
"RBBP5","HIST1H2BL"
"RBBP5","SMAD3"
"RBBP5","COPS7B"
"RBBP5","NCOA6"
"RBBP5","INO80C"
"RBBP5","POLR2H"
"RBBP5","UBE2M"
"RBBP5","HIST1H2BN"
"RBBP5","RUNX1"
"RBBP5","TNRC6B"
"RBBP5","PAXIP1"
"RBBP5","KMT2E"
"COPS2","SPSB1"
"COPS2","THRB"
"COPS2","TFPT"
"COPS2","XPC"
"COPS2","POLR2K"
"COPS2","WDR5"
"COPS2","SPSB2"
"COPS2","VHL"
"COPS2","POLR2J"
"COPS2","SIN3B"
"COPS2","POLR2F"
"COPS2","NFRKB"
"COPS2","GPS1"
"COPS2","COPS7B"
"COPS2","POLR2H"
"COPS2","UBE2M"
"COPS2","CETN2"
"COPS2","RBBP5"
"SHFM1","VHL"
"SHFM1","UCHL5"
"SHFM1","RELB"
"SHFM1","SMURF2"
"SHFM1","DVL1"
"TAF15","POLR2K"
"TAF15","SNRPG"
"TAF15","MIRLET7A2"
"TAF15","GTF2A2"
"TAF15","MIR7-3"
"TAF15","PRMT8"
"TAF15","MIR34C"
"TAF15","MIR145"
"TAF15","POLR2J"
"TAF15","MIR1-1"
"TAF15","POLR2F"
"TAF15","MIR107"
"TAF15","XRCC6"
"TAF15","MIR199A2"
"TAF15","SNRPF"
"TAF15","MIR29B1"
"TAF15","HIST2H4A"
"TAF15","MIR1-2"
"TAF15","MIR20B"
"TAF15","SNRPB"
"TAF15","MIR451A"
"TAF15","MIR17"
"TAF15","MIR16-1"
"TAF15","MIR29B2"
"TAF15","POLR2H"
"TAF15","MIR15B"
"TAF15","RUNX1"
"TAF15","MIR15A"
"SNRPE","UNC93B1"
"SNRPE","POLR2K"
"SNRPE","SNRPG"
"SNRPE","ZNF830"
"SNRPE","POLR2J"
"SNRPE","POLR2F"
"SNRPE","SNRPF"
"SNRPE","SNRPB"
"SNRPE","POLR2H"
"SNRPE","UBE2M"
"SNRPE","TAF15"
"TBP","H2AFB1"
"TBP","H2AFJ"
"TBP","TFF1"
"TBP","SUPT5H"
"TBP","HIST1H4L"
"TBP","POLR2K"
"TBP","H2BFS"
"TBP","HIST2H4B"
"TBP","HIST1H4B"
"TBP","HIST1H2AJ"
"TBP","GTF2A2"
"TBP","HIST1H4E"
"TBP","GATA3"
